CARRIER,DEST,DISTANCE,FL_DATE,ORIGIN,DAY_WEEK,Flight Status,,,,,,
RU,EWR,213,25-01-04,IAD,7,ontime,,,,,,
RU,EWR,199,25-01-04,DCA,7,ontime,,,,,,
RU,EWR,199,25-01-04,DCA,7,ontime,,,,,,
OH,JFK,184,26-01-04,BWI,1,ontime,,,,,,
DH,LGA,229,26-01-04,IAD,1,ontime,,,,,,
DH,LGA,229,26-01-04,IAD,1,delayed,,,,,,
DH,LGA,229,26-01-04,IAD,1,delayed,,,,,,
DH,LGA,229,26-01-04,IAD,1,delayed,,,,,,
DH,LGA,229,26-01-04,IAD,1,delayed,,,,,,
DH,LGA,229,26-01-04,IAD,1,delayed,,,,,,
DH,JFK,228,26-01-04,IAD,1,ontime,,,,,,
DH,JFK,228,26-01-04,IAD,1,ontime,,,,,,
DH,JFK,228,26-01-04,IAD,1,delayed,,,,,,
DH,JFK,228,26-01-04,IAD,1,delayed,,,,,,
DH,JFK,228,26-01-04,IAD,1,delayed,,,,,,
DH,JFK,228,26-01-04,IAD,1,ontime,,,,,,
DH,JFK,228,26-01-04,IAD,1,ontime,,,,,,
DL,JFK,213,26-01-04,DCA,1,delayed,,,,,,
DL,LGA,214,26-01-04,DCA,1,delayed,,,,,,
DL,LGA,214,26-01-04,DCA,1,ontime,,,,,,
DL,LGA,214,26-01-04,DCA,1,ontime,,,,,,
DL,LGA,214,26-01-04,DCA,1,ontime,,,,,,
DL,LGA,214,26-01-04,DCA,1,ontime,,,,,,
DL,LGA,214,26-01-04,DCA,1,ontime,,,,,,
DL,LGA,214,26-01-04,DCA,1,delayed,,,,,,
DL,LGA,214,26-01-04,DCA,1,delayed,,,,,,
DL,LGA,214,26-01-04,DCA,1,ontime,,,,,,
DL,LGA,214,26-01-04,DCA,1,ontime,,,,,,
DL,LGA,214,26-01-04,DCA,1,ontime,,,,,,
DL,LGA,214,26-01-04,DCA,1,ontime,,,,,,
MQ,JFK,213,26-01-04,DCA,1,delayed,,,,,,
MQ,JFK,213,26-01-04,DCA,1,delayed,,,,,,
MQ,LGA,214,26-01-04,DCA,1,delayed,,,,,,
MQ,LGA,214,26-01-04,DCA,1,delayed,,,,,,
MQ,LGA,214,26-01-04,DCA,1,delayed,,,,,,
MQ,LGA,214,26-01-04,DCA,1,delayed,,,,,,
UA,LGA,229,26-01-04,IAD,1,delayed,,,,,,
US,LGA,214,26-01-04,DCA,1,delayed,,,,,,
US,LGA,214,26-01-04,DCA,1,delayed,,,,,,
US,LGA,214,26-01-04,DCA,1,ontime,,,,,,
US,LGA,214,26-01-04,DCA,1,delayed,,,,,,
US,LGA,214,26-01-04,DCA,1,ontime,,,,,,
US,LGA,214,26-01-04,DCA,1,delayed,,,,,,
US,LGA,214,26-01-04,DCA,1,ontime,,,,,,
US,LGA,214,26-01-04,DCA,1,ontime,,,,,,
US,LGA,214,26-01-04,DCA,1,ontime,,,,,,
US,LGA,214,26-01-04,DCA,1,ontime,,,,,,
US,LGA,214,26-01-04,DCA,1,ontime,,,,,,
US,LGA,214,26-01-04,DCA,1,ontime,,,,,,
US,LGA,214,26-01-04,DCA,1,delayed,,,,,,
RU,EWR,169,26-01-04,BWI,1,delayed,,,,,,
RU,EWR,169,26-01-04,BWI,1,ontime,,,,,,
CO,EWR,199,26-01-04,DCA,1,delayed,,,,,,
CO,EWR,199,26-01-04,DCA,1,delayed,,,,,,
CO,EWR,199,26-01-04,DCA,1,ontime,,,,,,
DH,EWR,213,26-01-04,IAD,1,ontime,,,,,,
DH,EWR,213,26-01-04,IAD,1,delayed,,,,,,
DH,EWR,213,26-01-04,IAD,1,delayed,,,,,,
DH,EWR,213,26-01-04,IAD,1,ontime,,,,,,
DH,EWR,213,26-01-04,IAD,1,delayed,,,,,,
RU,EWR,213,26-01-04,IAD,1,delayed,,,,,,
RU,EWR,199,26-01-04,DCA,1,ontime,,,,,,
RU,EWR,199,26-01-04,DCA,1,ontime,,,,,,
RU,EWR,213,26-01-04,IAD,1,delayed,,,,,,
RU,EWR,213,26-01-04,IAD,1,ontime,,,,,,
RU,EWR,213,26-01-04,IAD,1,delayed,,,,,,
RU,EWR,199,26-01-04,DCA,1,ontime,,,,,,
RU,EWR,199,26-01-04,DCA,1,delayed,,,,,,
OH,JFK,184,27-01-04,BWI,2,ontime,,,,,,
DH,JFK,213,27-01-04,DCA,2,delayed,,,,,,
DH,LGA,229,27-01-04,IAD,2,delayed,,,,,,
DH,LGA,229,27-01-04,IAD,2,delayed,,,,,,
DH,LGA,229,27-01-04,IAD,2,delayed,,,,,,
DH,LGA,229,27-01-04,IAD,2,delayed,,,,,,
DH,LGA,229,27-01-04,IAD,2,ontime,,,,,,
DH,JFK,228,27-01-04,IAD,2,delayed,,,,,,
DH,JFK,228,27-01-04,IAD,2,delayed,,,,,,
DH,JFK,228,27-01-04,IAD,2,delayed,,,,,,
DH,JFK,228,27-01-04,IAD,2,delayed,,,,,,
DH,JFK,228,27-01-04,IAD,2,delayed,,,,,,
DL,JFK,213,27-01-04,DCA,2,delayed,,,,,,
DL,LGA,214,27-01-04,DCA,2,ontime,,,,,,
DL,LGA,214,27-01-04,DCA,2,delayed,,,,,,
DL,LGA,214,27-01-04,DCA,2,ontime,,,,,,
DL,LGA,214,27-01-04,DCA,2,ontime,,,,,,
DL,LGA,214,27-01-04,DCA,2,ontime,,,,,,
DL,LGA,214,27-01-04,DCA,2,delayed,,,,,,
DL,LGA,214,27-01-04,DCA,2,delayed,,,,,,
DL,LGA,214,27-01-04,DCA,2,delayed,,,,,,
MQ,JFK,213,27-01-04,DCA,2,delayed,,,,,,
MQ,JFK,213,27-01-04,DCA,2,delayed,,,,,,
MQ,LGA,214,27-01-04,DCA,2,delayed,,,,,,
MQ,LGA,214,27-01-04,DCA,2,ontime,,,,,,
MQ,LGA,214,27-01-04,DCA,2,delayed,,,,,,
MQ,LGA,214,27-01-04,DCA,2,ontime,,,,,,
MQ,LGA,214,27-01-04,DCA,2,delayed,,,,,,
UA,LGA,229,27-01-04,IAD,2,delayed,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
US,LGA,214,27-01-04,DCA,2,ontime,,,,,,
RU,EWR,169,27-01-04,BWI,2,delayed,,,,,,
CO,EWR,199,27-01-04,DCA,2,delayed,,,,,,
CO,EWR,199,27-01-04,DCA,2,delayed,,,,,,
DH,EWR,213,27-01-04,IAD,2,delayed,,,,,,
DH,EWR,213,27-01-04,IAD,2,delayed,,,,,,
DH,EWR,213,27-01-04,IAD,2,delayed,,,,,,
DH,EWR,213,27-01-04,IAD,2,delayed,,,,,,
DH,EWR,213,27-01-04,IAD,2,delayed,,,,,,
RU,EWR,213,27-01-04,IAD,2,delayed,,,,,,
RU,EWR,213,27-01-04,IAD,2,delayed,,,,,,
RU,EWR,199,27-01-04,DCA,2,ontime,,,,,,
OH,JFK,184,28-01-04,BWI,3,ontime,,,,,,
DH,JFK,213,28-01-04,DCA,3,ontime,,,,,,
DH,LGA,229,28-01-04,IAD,3,ontime,,,,,,
DH,LGA,229,28-01-04,IAD,3,delayed,,,,,,
DH,LGA,229,28-01-04,IAD,3,ontime,,,,,,
DH,LGA,229,28-01-04,IAD,3,delayed,,,,,,
DH,LGA,229,28-01-04,IAD,3,ontime,,,,,,
DH,LGA,229,28-01-04,IAD,3,ontime,,,,,,
DH,JFK,228,28-01-04,IAD,3,delayed,,,,,,
DH,JFK,228,28-01-04,IAD,3,delayed,,,,,,
DH,JFK,228,28-01-04,IAD,3,ontime,,,,,,
DH,JFK,228,28-01-04,IAD,3,ontime,,,,,,
DH,JFK,228,28-01-04,IAD,3,delayed,,,,,,
DH,JFK,228,28-01-04,IAD,3,ontime,,,,,,
DH,JFK,228,28-01-04,IAD,3,ontime,,,,,,
DL,JFK,213,28-01-04,DCA,3,ontime,,,,,,
DL,LGA,214,28-01-04,DCA,3,ontime,,,,,,
DL,LGA,214,28-01-04,DCA,3,ontime,,,,,,
DL,LGA,214,28-01-04,DCA,3,ontime,,,,,,
DL,LGA,214,28-01-04,DCA,3,ontime,,,,,,
DL,LGA,214,28-01-04,DCA,3,ontime,,,,,,
DL,LGA,214,28-01-04,DCA,3,ontime,,,,,,
DL,LGA,214,28-01-04,DCA,3,ontime,,,,,,
DL,LGA,214,28-01-04,DCA,3,delayed,,,,,,
MQ,JFK,213,28-01-04,DCA,3,ontime,,,,,,
MQ,JFK,213,28-01-04,DCA,3,ontime,,,,,,
MQ,LGA,214,28-01-04,DCA,3,delayed,,,,,,
MQ,LGA,214,28-01-04,DCA,3,delayed,,,,,,
MQ,LGA,214,28-01-04,DCA,3,ontime,,,,,,
MQ,LGA,214,28-01-04,DCA,3,ontime,,,,,,
MQ,LGA,214,28-01-04,DCA,3,delayed,,,,,,
MQ,LGA,214,28-01-04,DCA,3,delayed,,,,,,
UA,LGA,229,28-01-04,IAD,3,ontime,,,,,,
US,LGA,214,28-01-04,DCA,3,ontime,,,,,,
US,LGA,214,28-01-04,DCA,3,ontime,,,,,,
US,LGA,214,28-01-04,DCA,3,delayed,,,,,,
US,LGA,214,28-01-04,DCA,3,delayed,,,,,,
US,LGA,214,28-01-04,DCA,3,ontime,,,,,,
US,LGA,214,28-01-04,DCA,3,ontime,,,,,,
US,LGA,214,28-01-04,DCA,3,ontime,,,,,,
US,LGA,214,28-01-04,DCA,3,delayed,,,,,,
US,LGA,214,28-01-04,DCA,3,delayed,,,,,,
US,LGA,214,28-01-04,DCA,3,ontime,,,,,,
US,LGA,214,28-01-04,DCA,3,ontime,,,,,,
US,LGA,214,28-01-04,DCA,3,ontime,,,,,,
US,LGA,214,28-01-04,DCA,3,delayed,,,,,,
US,LGA,214,28-01-04,DCA,3,ontime,,,,,,
RU,EWR,169,28-01-04,BWI,3,ontime,,,,,,
RU,EWR,169,28-01-04,BWI,3,ontime,,,,,,
RU,EWR,169,28-01-04,BWI,3,delayed,,,,,,
CO,EWR,199,28-01-04,DCA,3,ontime,,,,,,
CO,EWR,199,28-01-04,DCA,3,delayed,,,,,,
CO,EWR,199,28-01-04,DCA,3,ontime,,,,,,
DH,EWR,213,28-01-04,IAD,3,ontime,,,,,,
DH,EWR,213,28-01-04,IAD,3,delayed,,,,,,
DH,EWR,213,28-01-04,IAD,3,delayed,,,,,,
DH,EWR,213,28-01-04,IAD,3,ontime,,,,,,
DH,EWR,213,28-01-04,IAD,3,ontime,,,,,,
DH,EWR,213,28-01-04,IAD,3,ontime,,,,,,
RU,EWR,199,28-01-04,DCA,3,ontime,,,,,,
RU,EWR,213,28-01-04,IAD,3,ontime,,,,,,
RU,EWR,199,28-01-04,DCA,3,delayed,,,,,,
RU,EWR,213,28-01-04,IAD,3,ontime,,,,,,
RU,EWR,199,28-01-04,DCA,3,ontime,,,,,,
RU,EWR,199,28-01-04,DCA,3,delayed,,,,,,
RU,EWR,213,28-01-04,IAD,3,ontime,,,,,,
RU,EWR,199,28-01-04,DCA,3,ontime,,,,,,
RU,EWR,213,28-01-04,IAD,3,ontime,,,,,,
OH,JFK,184,29-01-04,BWI,4,ontime,,,,,,
DH,JFK,213,29-01-04,DCA,4,ontime,,,,,,
DH,LGA,229,29-01-04,IAD,4,delayed,,,,,,
DH,LGA,229,29-01-04,IAD,4,delayed,,,,,,
DH,LGA,229,29-01-04,IAD,4,delayed,,,,,,
DH,LGA,229,29-01-04,IAD,4,ontime,,,,,,
DH,LGA,229,29-01-04,IAD,4,delayed,,,,,,
DH,JFK,228,29-01-04,IAD,4,ontime,,,,,,
DH,JFK,228,29-01-04,IAD,4,ontime,,,,,,
DH,JFK,228,29-01-04,IAD,4,ontime,,,,,,
DH,JFK,228,29-01-04,IAD,4,ontime,,,,,,
DH,JFK,228,29-01-04,IAD,4,ontime,,,,,,
DH,JFK,228,29-01-04,IAD,4,ontime,,,,,,
DH,JFK,228,29-01-04,IAD,4,ontime,,,,,,
DL,JFK,213,29-01-04,DCA,4,delayed,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,delayed,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
DL,LGA,214,29-01-04,DCA,4,ontime,,,,,,
MQ,JFK,213,29-01-04,DCA,4,delayed,,,,,,
MQ,JFK,213,29-01-04,DCA,4,ontime,,,,,,
MQ,JFK,213,29-01-04,DCA,4,ontime,,,,,,
MQ,LGA,214,29-01-04,DCA,4,delayed,,,,,,
MQ,LGA,214,29-01-04,DCA,4,ontime,,,,,,
MQ,LGA,214,29-01-04,DCA,4,ontime,,,,,,
MQ,LGA,214,29-01-04,DCA,4,ontime,,,,,,
MQ,LGA,214,29-01-04,DCA,4,delayed,,,,,,
MQ,LGA,214,29-01-04,DCA,4,delayed,,,,,,
MQ,LGA,214,29-01-04,DCA,4,ontime,,,,,,
MQ,LGA,214,29-01-04,DCA,4,ontime,,,,,,
UA,LGA,229,29-01-04,IAD,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,delayed,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
US,LGA,214,29-01-04,DCA,4,ontime,,,,,,
RU,EWR,169,29-01-04,BWI,4,ontime,,,,,,
RU,EWR,169,29-01-04,BWI,4,ontime,,,,,,
RU,EWR,169,29-01-04,BWI,4,ontime,,,,,,
RU,EWR,169,29-01-04,BWI,4,ontime,,,,,,
CO,EWR,199,29-01-04,DCA,4,ontime,,,,,,
CO,EWR,199,29-01-04,DCA,4,ontime,,,,,,
CO,EWR,199,29-01-04,DCA,4,ontime,,,,,,
CO,EWR,199,29-01-04,DCA,4,ontime,,,,,,
DH,EWR,213,29-01-04,IAD,4,delayed,,,,,,
DH,EWR,213,29-01-04,IAD,4,ontime,,,,,,
DH,EWR,213,29-01-04,IAD,4,ontime,,,,,,
DH,EWR,213,29-01-04,IAD,4,delayed,,,,,,
DH,EWR,213,29-01-04,IAD,4,ontime,,,,,,
DH,EWR,213,29-01-04,IAD,4,ontime,,,,,,
RU,EWR,199,29-01-04,DCA,4,ontime,,,,,,
RU,EWR,199,29-01-04,DCA,4,ontime,,,,,,
RU,EWR,213,29-01-04,IAD,4,ontime,,,,,,
RU,EWR,199,29-01-04,DCA,4,ontime,,,,,,
RU,EWR,213,29-01-04,IAD,4,ontime,,,,,,
RU,EWR,213,29-01-04,IAD,4,ontime,,,,,,
RU,EWR,199,29-01-04,DCA,4,delayed,,,,,,
RU,EWR,213,29-01-04,IAD,4,ontime,,,,,,
RU,EWR,199,29-01-04,DCA,4,delayed,,,,,,
RU,EWR,199,29-01-04,DCA,4,ontime,,,,,,
RU,EWR,213,29-01-04,IAD,4,ontime,,,,,,
OH,JFK,184,30-01-04,BWI,5,ontime,,,,,,
DH,JFK,213,30-01-04,DCA,5,ontime,,,,,,
DH,LGA,229,30-01-04,IAD,5,ontime,,,,,,
DH,LGA,229,30-01-04,IAD,5,delayed,,,,,,
DH,LGA,229,30-01-04,IAD,5,ontime,,,,,,
DH,LGA,229,30-01-04,IAD,5,ontime,,,,,,
DH,LGA,229,30-01-04,IAD,5,ontime,,,,,,
DH,LGA,229,30-01-04,IAD,5,ontime,,,,,,
DH,JFK,228,30-01-04,IAD,5,ontime,,,,,,
DH,JFK,228,30-01-04,IAD,5,ontime,,,,,,
DH,JFK,228,30-01-04,IAD,5,ontime,,,,,,
DH,JFK,228,30-01-04,IAD,5,ontime,,,,,,
DH,JFK,228,30-01-04,IAD,5,ontime,,,,,,
DH,JFK,228,30-01-04,IAD,5,delayed,,,,,,
DH,JFK,228,30-01-04,IAD,5,ontime,,,,,,
DL,JFK,213,30-01-04,DCA,5,delayed,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
DL,LGA,214,30-01-04,DCA,5,ontime,,,,,,
MQ,JFK,213,30-01-04,DCA,5,ontime,,,,,,
MQ,JFK,213,30-01-04,DCA,5,ontime,,,,,,
MQ,LGA,214,30-01-04,DCA,5,ontime,,,,,,
MQ,LGA,214,30-01-04,DCA,5,delayed,,,,,,
MQ,LGA,214,30-01-04,DCA,5,ontime,,,,,,
MQ,LGA,214,30-01-04,DCA,5,ontime,,,,,,
MQ,LGA,214,30-01-04,DCA,5,ontime,,,,,,
MQ,LGA,214,30-01-04,DCA,5,ontime,,,,,,
MQ,LGA,214,30-01-04,DCA,5,ontime,,,,,,
MQ,LGA,214,30-01-04,DCA,5,delayed,,,,,,
MQ,LGA,214,30-01-04,DCA,5,ontime,,,,,,
UA,LGA,229,30-01-04,IAD,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,delayed,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
US,LGA,214,30-01-04,DCA,5,ontime,,,,,,
RU,EWR,169,30-01-04,BWI,5,delayed,,,,,,
RU,EWR,169,30-01-04,BWI,5,ontime,,,,,,
RU,EWR,169,30-01-04,BWI,5,delayed,,,,,,
RU,EWR,169,30-01-04,BWI,5,ontime,,,,,,
CO,EWR,199,30-01-04,DCA,5,ontime,,,,,,
CO,EWR,199,30-01-04,DCA,5,ontime,,,,,,
CO,EWR,199,30-01-04,DCA,5,ontime,,,,,,
CO,EWR,199,30-01-04,DCA,5,ontime,,,,,,
DH,EWR,213,30-01-04,IAD,5,ontime,,,,,,
DH,EWR,213,30-01-04,IAD,5,ontime,,,,,,
DH,EWR,213,30-01-04,IAD,5,delayed,,,,,,
DH,EWR,213,30-01-04,IAD,5,ontime,,,,,,
DH,EWR,213,30-01-04,IAD,5,ontime,,,,,,
DH,EWR,213,30-01-04,IAD,5,ontime,,,,,,
RU,EWR,213,30-01-04,IAD,5,ontime,,,,,,
RU,EWR,199,30-01-04,DCA,5,ontime,,,,,,
RU,EWR,213,30-01-04,IAD,5,delayed,,,,,,
RU,EWR,213,30-01-04,IAD,5,delayed,,,,,,
RU,EWR,199,30-01-04,DCA,5,ontime,,,,,,
RU,EWR,199,30-01-04,DCA,5,delayed,,,,,,
RU,EWR,199,30-01-04,DCA,5,delayed,,,,,,
RU,EWR,199,30-01-04,DCA,5,ontime,,,,,,
RU,EWR,199,30-01-04,DCA,5,ontime,,,,,,
RU,EWR,213,30-01-04,IAD,5,delayed,,,,,,
RU,EWR,213,30-01-04,IAD,5,delayed,,,,,,
OH,JFK,184,31-01-04,BWI,6,ontime,,,,,,
DH,JFK,213,31-01-04,DCA,6,ontime,,,,,,
DH,LGA,229,31-01-04,IAD,6,ontime,,,,,,
DH,LGA,229,31-01-04,IAD,6,ontime,,,,,,
DH,LGA,229,31-01-04,IAD,6,ontime,,,,,,
DH,JFK,228,31-01-04,IAD,6,delayed,,,,,,
DH,JFK,228,31-01-04,IAD,6,ontime,,,,,,
DH,JFK,228,31-01-04,IAD,6,ontime,,,,,,
DH,JFK,228,31-01-04,IAD,6,ontime,,,,,,
DH,JFK,228,31-01-04,IAD,6,ontime,,,,,,
DH,JFK,228,31-01-04,IAD,6,ontime,,,,,,
DL,JFK,213,31-01-04,DCA,6,ontime,,,,,,
DL,LGA,214,31-01-04,DCA,6,ontime,,,,,,
DL,LGA,214,31-01-04,DCA,6,delayed,,,,,,
DL,LGA,214,31-01-04,DCA,6,ontime,,,,,,
DL,LGA,214,31-01-04,DCA,6,ontime,,,,,,
DL,LGA,214,31-01-04,DCA,6,ontime,,,,,,
DL,LGA,214,31-01-04,DCA,6,ontime,,,,,,
DL,LGA,214,31-01-04,DCA,6,ontime,,,,,,
DL,LGA,214,31-01-04,DCA,6,ontime,,,,,,
MQ,JFK,213,31-01-04,DCA,6,ontime,,,,,,
MQ,JFK,213,31-01-04,DCA,6,ontime,,,,,,
MQ,JFK,213,31-01-04,DCA,6,ontime,,,,,,
MQ,LGA,214,31-01-04,DCA,6,ontime,,,,,,
MQ,LGA,214,31-01-04,DCA,6,ontime,,,,,,
UA,LGA,229,31-01-04,IAD,6,ontime,,,,,,
US,LGA,214,31-01-04,DCA,6,ontime,,,,,,
US,LGA,214,31-01-04,DCA,6,ontime,,,,,,
US,LGA,214,31-01-04,DCA,6,ontime,,,,,,
US,LGA,214,31-01-04,DCA,6,ontime,,,,,,
US,LGA,214,31-01-04,DCA,6,ontime,,,,,,
US,LGA,214,31-01-04,DCA,6,ontime,,,,,,
US,LGA,214,31-01-04,DCA,6,ontime,,,,,,
RU,EWR,169,31-01-04,BWI,6,ontime,,,,,,
RU,EWR,169,31-01-04,BWI,6,ontime,,,,,,
RU,EWR,169,31-01-04,BWI,6,ontime,,,,,,
RU,EWR,169,31-01-04,BWI,6,ontime,,,,,,
CO,EWR,199,31-01-04,DCA,6,ontime,,,,,,
DH,EWR,213,31-01-04,IAD,6,ontime,,,,,,
DH,EWR,213,31-01-04,IAD,6,ontime,,,,,,
DH,EWR,213,31-01-04,IAD,6,ontime,,,,,,
DH,EWR,213,31-01-04,IAD,6,ontime,,,,,,
RU,EWR,213,31-01-04,IAD,6,ontime,,,,,,
RU,EWR,199,31-01-04,DCA,6,ontime,,,,,,
RU,EWR,213,31-01-04,IAD,6,ontime,,,,,,
RU,EWR,199,31-01-04,DCA,6,ontime,,,,,,
RU,EWR,213,31-01-04,IAD,6,ontime,,,,,,
RU,EWR,199,31-01-04,DCA,6,ontime,,,,,,
RU,EWR,199,31-01-04,DCA,6,ontime,,,,,,
RU,EWR,199,31-01-04,DCA,6,ontime,,,,,,
